"Date","SunZenith_KMU","DHI_Average","GHI_Average","DNI_Average","Ambient_Pressure","Un","Uo","Water","Un (atm-cm)","Uo (atm-cm)","AOD","Alpha","OT","wv_500","wv_625","CI_Beyer","CI_Perez","CI_Hammer","CI_ESRA","GHI_FARMS /10","GHI_FARMS","Dif","New_CC"
"6/21/18 16:00","45.81781612","0","769.4444444","0","998.5","0.259352304","321.5898721","1.442119517","0.000259352","0.321589872","0.082777021","1.299377324","1.434092221","0.4999","0.6742","0.039551708","-0.142529844","0.062542269","0.012970677","710.4517169","","58.99272754","0.3"
"6/21/18 17:00","58.03315915","0","613.8888889","0","998.5","0.259289342","321.5633923","1.42994009","0.000259289","0.321563392","0.082912949","1.276201635","2.824947517","0.4999","0.6742","0.086237348","-0.099665756","0.133589364","0.065590388","485.9810918","","127.9077971","0.4"
"6/21/18 18:00","70.03318445","0","416.6666667","0","998.5","0.25922546","321.5369125","1.383824584","0.000259225","0.321536912","0.07964981","1.274586779","4.735422169","0.4999","0.6742","0.166099975","-0.042440429","0.234521244","0.157993897","257.488467","","159.1781997","0.4"
"6/21/18 19:00","81.61122069","0","205.5555556","0","998.9","0.259161579","321.5104326","1.337709078","0.000259162","0.321510433","0.076386672","1.272971923","6.645896821","0.4999","0.6742","0.389664044","0.093972728","0.498417915","0.405695095","61.31316451","","144.242391","0"
"6/22/18 6:00","83.28038015","0","27.77777778","0","1001.4","0.258457986","321.2191558","1.13620399","0.000258458","0.321219156","0.118396585","0.894228043","5.713091755","0.4999","0.6742","0.115737657","-0.092188111","0.178868912","0.124566921","63.15839516","","35.38061739","0.8"
"6/22/18 7:00","71.78427998","0","163.8888889","0","1001.6","0.258394091","321.1926761","1.196611643","0.000258394","0.321192676","0.196955736","0.767630105","4.828368369","0.4999","0.6742","0.090835258","-0.109111824","0.149819003","0.099009815","226.3261887","","62.43729977","0.8"
"6/22/18 8:00","59.83355739","0","261.1111111","0","1001.7","0.258330222","321.1661963","1.285461988","0.00025833","0.321166196","0.302533137","0.607733879","3.656039219","0.4999","0.6742","0.065932859","-0.126035537","0.120769094","0.073452708","410.0469664","","148.9358553","0.8"
"6/22/18 9:00","47.63692154","0","527.7777778","0","1001.6","0.258266352","321.1397166","1.374312333","0.000258266","0.321139717","0.408110538","0.447837652","2.483710069","0.4999","0.6742","0.04103046","-0.142959249","0.091719184","0.047895601","590.9544961","","63.17671834","0.8"
"6/22/18 10:00","35.42624027","0","513.8888889","0","1001.6","0.258202482","321.1132368","1.463162679","0.000258202","0.321113237","0.51368794","0.287941426","1.311380919","0.4999","0.6742","0.028531728","-0.151664365","0.227610368","0.164682428","656.812762","","142.9238731","0.8"
"6/22/18 11:00","23.64998862","0","772.2222222","0","1001.1","0.258138493","321.0867575","1.647377793","0.000258138","0.321086758","0.41283259","0.57635276","1.091596213","0.4999","0.6742","0.024463025","-0.155511526","0.105573749","0.06862504","864.7172542","","92.495032","0.8"
"6/22/18 12:00","13.97836147","0","838.8888889","0","1000.6","0.25807466","321.0602776","1.758976028","0.000258075","0.321060278","1.711397794","0.149458823","1.0305146","0.4999","0.6742","0.029135419","-0.150359882","0.202398075","0.157050821","623.0923772","","215.7965117","0.7"
"6/22/18 13:00","13.02302985","0","869.4444444","0","999.8","0.258010942","321.0337979","1.820397976","0.000258011","0.321033798","0.575281992","0.434901911","1.026393396","0.4999","0.6742","0.03153274","-0.147584013","0.078266262","0.054289838","905.2653302","","35.82088576","0.7"
"6/22/18 14:00","21.96305059","0","844.4444444","0","999.2","0.257947554","321.0073184","1.976067214","0.000257948","0.321007318","1.815468772","0.146680191","1.078169631","0.4999","0.6742","0.043562522","-0.132628666","0.292398935","0.23040233","522.9769006","","321.4675438","0.8"
"6/22/18 15:00","33.59020732","0","555.5555556","0","999.1","0.257883499","320.9808386","2.228928037","0.000257883","0.320980839","3.674309875","0.08106094","1.200207415","0.4999","0.6742","0.053155024","-0.122535121","0.551285223","0.43829502","193.5403801","","362.0151754","0.8"
"6/22/18 16:00","45.77459891","0","433.3333333","0","999","0.25781953","320.9543593","2.161945394","0.00025782","0.320954359","2.107776999","0.196832342","1.380525709","0.4999","0.6742","0.055885695","-0.123821191","0.448024806","0.338478522","242.3531326","","190.9802007","0.8"
"6/22/18 17:00","57.99051473","0","233.3333333","0","998.8","0.257755646","320.9278795","2.18984475","0.000257756","0.32092788","2.012053604","0.253525278","1.366032408","0.4999","0.6742","0.089161607","-0.096598231","0.905498077","0.717366052","66.74783634","","166.585497","0.9"
"6/22/18 18:00","69.99195663","0","108.3333333","0","998.8","0.257691761","320.9013998","2.217744105","0.000257692","0.3209014","1.916330208","0.310218213","1.351539107","0.4999","0.6742","0.344623922","0.120485971","1.151215418","0.931948489","7.798571165","","100.5347622","0.9"
"6/22/18 19:00","81.57228374","0","72.22222222","0","999.6","0.257627877","320.87492","2.24564346","0.000257628","0.32087492","1.820606813","0.366911148","1.337045807","0.4999","0.6742","1.044227746","0.483632679","1.098969891","0.930192536","2.677147812","","69.54507441","0.9"
"6/23/18 6:00","83.32467803","0","13.88888889","0","997.8","0.256925148","320.5836429","2.552536369","0.000256925","0.320583643","0.767649464","0.990533437","1.177619498","0.4999","0.6742","0.594588606","0.256555959","0.463925867","0.38630279","26.31616804","","12.42727915","1"
"6/23/18 7:00","71.83036835","0","52.77777778","0","997.8","0.256861263","320.5571631","2.580435725","0.000256861","0.320557163","0.671926069","1.047226372","1.163126197","0.4999","0.6742","0.525588979","0.232217219","0.375275332","0.307850553","122.309768","","69.53199022","1"
"6/23/18 8:00","59.88072688","0","136.1111111","0","998.5","0.256797379","320.5306834","2.60833508","0.000256797","0.320530683","0.576202673","1.103919308","1.148632896","0.4999","0.6742","0.456589353","0.20787848","0.286624796","0.229398317","292.8422284","","156.7311173","1"
"6/23/18 9:00","47.6845878","0","230.5555556","0","998.5","0.256733494","320.5042037","2.636234436","0.000256733","0.320504204","0.480479278","1.160612243","1.134139596","0.4999","0.6742","0.387589727","0.183539741","0.197974261","0.15094608","508.3423174","","277.7867618","1"
"6/23/18 10:00","35.47366811","0","477.7777778","0","998","0.25666961","320.4777239","2.664133791","0.00025667","0.320477724","0.384755883","1.217305178","1.119646295","0.4999","0.6742","0.3185901","0.159201002","0.109323725","0.072493844","728.9429864","","251.1652086","1"
"6/23/18 11:00","23.69521808","0","738.8888889","0","997.4","0.256605707","320.4512441","2.593924273","0.000256606","0.320451244","0.279233137","1.267150323","1.09198224","0.4999","0.6742","0.280184699","0.158298429","0.046060604","0.018294708","907.2087204","","168.3198315","0.9"
"6/23/18 12:00","14.01081824","0","950","0","997.1","0.256541751","320.4247643","2.412979312","0.000256542","0.320424764","0.302760228","1.06654373","1.030645271","0.4999","0.6742","0.093475398","-0.071049355","0.036522234","0.016919134","973.6154425","","23.61544254","0.9"
"6/23/18 13:00","13.01104215","0","866.6666667","0","996.6","0.256477727","320.3982845","2.194276874","0.000256478","0.320398285","0.262706793","1.003332951","1.027544631","0.4999","0.6742","0.023650041","-0.157365516","0.034955082","0.017680814","991.0390239","","124.3723572","0.9"
"6/23/18 14:00","21.92894697","0","933.3333333","0","996.1","0.256413719","320.371805","2.421681395","0.000256414","0.320371805","0.317425307","1.124746678","1.077919847","0.4999","0.6742","0.033445164","-0.145092164","0.031981424","0.010491554","922.7147139","","10.61861939","0.4"
"6/23/18 15:00","33.55118003","0","686.1111111","0","995.8","0.256349713","320.3453253","2.672048755","0.00025635","0.320345325","0.424932587","1.041761907","1.199679734","0.4999","0.6742","0.03777481","-0.141051458","0.065300035","0.02792478","770.3948987","","84.28378757","0.7"
"6/23/18 16:00","45.73469903","0","736.1111111","0","996","0.256285707","320.3188458","2.532025707","0.000256286","0.320318846","0.305751377","1.03339351","1.432007533","0.4999","0.6742","0.043936271","-0.137587672","0.087983025","0.034454217","633.2298681","","102.881243","0.7"
"6/23/18 17:00","57.95128809","0","563.8888889","0","996","0.25622179","320.2923663","2.469490112","0.000256222","0.320292366","0.352987975","0.964480544","2.813006587","0.4999","0.6742","0.160388033","-0.021185204","0.188540607","0.111912191","399.6257149","","164.263174","0.5"
"6/23/18 18:00","69.95442182","0","338.8888889","0","996.2","0.256157915","320.2658866","2.486712477","0.000256158","0.320265887","0.390466374","0.966519702","4.725388308","0.4999","0.6742","0.222067227","0.006725798","0.243750456","0.167984876","198.5365018","","140.352387","0"
"6/23/18 19:00","81.53744409","0","150","0","996.5","0.25609404","320.2394069","2.503934841","0.000256094","0.320239407","0.427944773","0.96855886","6.637770028","0.4999","0.6742","0.28374642","0.034636801","0.298960304","0.224057561","52.92001107","","97.07998893","0"
"6/24/18 8:00","59.93093709","0","297.2222222","0","1001","0.255263847","319.8951703","2.270206872","0.000255264","0.31989517","0.660672325","0.712064814","2.158524255","0.4999","0.6742","0.110275936","-0.080441697","0.162973856","0.118490165","319.2066322","","21.98441","0.2"
"6/24/18 9:00","47.73515405","0","500","0","1001","0.255199914","319.8686904","2.285289827","0.0002552","0.31986869","0.540394682","0.81060503","1.512930429","0.4999","0.6742","0.074213466","-0.110327684","0.109287994","0.068889672","541.0655129","","41.06551294","0.2"
"6/24/18 10:00","35.5241315","0","688.8888889","0","1001","0.255135904","319.842211","2.46953092","0.000255136","0.319842211","0.533187347","0.906990911","1.231552017","0.4999","0.6742","0.038150996","-0.140213672","0.055602133","0.01928918","733.095393","","44.2065041","0"
"6/24/18 11:00","23.74420545","0","836.1111111","0","1001.2","0.255071931","319.815731","2.501366909","0.000255072","0.319815731","0.4635976","1.027620946","1.092401343","0.4999","0.6742","0.029579132","-0.149341155","0.034312168","0.008299247","876.6430135","","40.53190243","0"
"6/24/18 12:00","14.04913464","0","927.7777778","0","1000.9","0.255007927","319.7892515","2.584154032","0.000255008","0.319789252","0.417044397","1.113680498","1.030827566","0.4999","0.6742","0.024483416","-0.156200518","0.02526676","0.007356702","952.2034765","","24.42569873","0"
"6/24/18 13:00","13.00564756","0","958.3333333","0","1000.3","0.254944567","319.7627718","2.635998158","0.000254945","0.319762772","0.403310942","1.140962313","1.026326242","0.4999","0.6742","0.02836527","-0.151603639","0.014453512","0.000341044","963.6973476","","5.364014308","0"
"6/24/18 14:00","21.89929779","0","930.5555556","0","999.9","0.254880927","319.7362922","2.777254109","0.000254881","0.319736292","0.422851394","1.143763281","1.077704915","0.4999","0.6742","0.026695155","-0.153420081","0.027096171","0.006366647","896.507062","","34.04849352","0"
"6/24/18 15:00","33.51575179","0","847.2222222","0","999.6","0.25481692","319.7098124","2.8511367","0.000254817","0.319709812","0.42320552","1.16097114","1.19920339","0.4999","0.6742","0.035780341","-0.143496029","0.057052379","0.020979266","772.5196369","","74.70258531","0"
"6/24/18 16:00","45.6981969","0","702.7777778","0","999.4","0.254752927","319.6833325","2.775059036","0.000254753","0.319683333","0.384404804","1.140763567","1.431097373","0.4999","0.6742","0.055566203","-0.124278322","0.09745912","0.042469798","609.5689124","","93.20886543","0"
"6/24/18 17:00","57.91555553","0","522.2222222","0","999.4","0.254689002","319.6568526","2.712302054","0.000254689","0.319656853","0.369204886","1.175573698","2.807998967","0.4999","0.6742","0.088590511","-0.097263101","0.175296962","0.10070977","399.8251787","","122.3970436","0"
"6/24/18 18:00","69.92065164","0","338.8888889","0","999.7","0.254625128","319.6303729","2.533015443","0.000254625","0.319630373","0.343040455","1.196555749","4.722245305","0.4999","0.6742","0.207403922","-0.004675119","0.312416224","0.223437227","191.6147762","","147.2741127","0"
"6/24/18 19:00","81.5067675","0","161.1111111","0","1000.3","0.254561253","319.6038931","2.353728833","0.000254561","0.319603893","0.316876023","1.2175378","6.636491643","0.4999","0.6742","0.583014983","0.188885144","0.78968574","0.668331438","25.07918503","","136.0319261","0"
"6/25/18 6:00","83.42458895","0","33.33333333","0","1002.7","0.253858051","319.3126162","2.068771291","0.000253858","0.319312616","0.290747421","1.064613384","6.529377217","0.4999","0.6742","0.983065933","0.456418227","0.63473222","0.582992255","22.78917173","","10.5441616","0.1"
"6/25/18 7:00","71.93252528","0","158.3333333","0","1003.1","0.253794707","319.2861365","2.104000284","0.000253795","0.319286136","0.928011284","0.498884089","3.648352204","0.4999","0.6742","0.67944809","0.343707299","0.417587863","0.374603364","94.09020969","","64.24312364","0"
"6/25/18 8:00","59.98410954","0","219.4444444","0","1003.3","0.253730882","319.2596568","2.126020585","0.000253731","0.319259657","1.267109154","0.302892171","2.195961929","0.4999","0.6742","0.624584527","0.352435934","0.347529122","0.304753733","190.4982965","","28.94614797","0"
"6/25/18 9:00","47.78854026","0","480.5555556","0","1003.5","0.253667055","319.2331772","2.131475146","0.000253667","0.319233177","1.318061971","0.30812334","1.588105995","0.4999","0.6742","0.569720963","0.36116457","0.277470382","0.234904102","338.5204086","","142.035147","0"
"6/25/18 10:00","35.57754914","0","650","0","1003.3","0.253603127","319.2066975","2.074766392","0.000253603","0.319206698","0.247132447","1.216750088","1.229280122","0.4999","0.6742","0.514857399","0.369893206","0.207411641","0.165054471","701.9860731","","51.98607312","0.4"
"6/25/18 11:00","23.79686724","0","852.7777778","0","1002.9","0.253539144","319.1802179","2.223921132","0.000253539","0.319180218","1.065233574","0.562484657","1.092850341","0.4999","0.6742","0.459993836","0.378621841","0.1373529","0.09520484","704.6866195","","148.0911582","0.7"
"6/25/18 12:00","14.09323327","0","741.6666667","0","1002.4","0.25347514","319.1537384","2.503848803","0.000253475","0.319153738","0.668095908","0.790740251","1.031031696","0.4999","0.6742","0.153200872","0.002466002","0.168750298","0.12842193","826.2887283","","84.62206166","0.8"
"6/25/18 13:00","13.00689968","0","833.3333333","0","1001.9","0.25341129","319.1272582","2.663198365","0.000253411","0.319127258","0.874388287","0.756799367","1.032149205","0.4999","0.6742","0.069284217","-0.101205502","0.080639207","0.056186731","829.5751799","","3.758153465","0.7"
"6/25/18 14:00","21.87419275","0","747.2222222","0","1001.5","0.253347412","319.1007785","2.720724557","0.000253347","0.319100779","1.017227037","0.630372557","1.640818698","0.4999","0.6742","0.046776892","-0.128861897","0.198135416","0.150757314","675.9982269","","71.22399537","0.8"
"6/25/18 15:00","33.48400823","0","597.2222222","0","1001.2","0.253283484","319.0742989","2.577784509","0.000253283","0.319074299","0.861932133","0.70372764","2.568837364","0.4999","0.6742","0.06432072","-0.109296758","0.361615693","0.27810589","511.3760617","","85.84616054","0.8"
"6/25/18 16:00","45.66517324","0","513.8888889","0","1001.1","0.253219557","319.0478193","2.434844461","0.00025322","0.319047819","0.706637228","0.777082723","3.496856029","0.4999","0.6742","0.170720056","0.007889338","0.492035062","0.375579915","359.4731426","","154.4157463","0.8"
"6/25/18 17:00","57.883393","0","441.6666667","0","1001.2","0.25315563","319.0213397","2.291904412","0.000253156","0.31902134","0.551342323","0.850437806","4.424874694","0.4999","0.6742","0.380351071","0.211788643","0.196340406","0.118467543","365.7963988","","75.87026786","0.7"
"6/25/18 18:00","69.89071674","0","341.6666667","0","1001.2","0.253091702","318.9948601","2.148964364","0.000253092","0.31899486","0.396047419","0.923792889","5.352893359","0.4999","0.6742","0.320290722","0.098457171","0.485084062","0.369123843","152.0544861","","189.6121806","0.7"
"6/25/18 19:00","81.48031829","0","163.8888889","0","1001.9","0.25302766","318.9683802","2.011992262","0.000253028","0.31896838","0.234280689","1.021403971","6.412042073","0.4999","0.6742","0.986082532","0.448728357","0.661024894","0.559453268","36.42324074","","127.4656482","0.8"
"6/26/18 6:00","83.48005645","0","13.88888889","0","1000.3","0.252324713","318.677103","2.41064467","0.000252325","0.318677103","0.257127643","0.951790331","5.323216973","0.4999","0.6742","0.940346979","0.322027774","0.879196529","0.761371635","13.10042324","","0.788465646","1"
"6/26/18 7:00","71.9884413","0","25","0","1000.5","0.25226083","318.6506233","2.446426887","0.000252261","0.318650623","0.260923196","0.940791766","5.196916294","0.4999","0.6742","0.910307441","0.306874602","0.871075356","0.753345667","55.64469252","","30.64469252","1"
"6/26/18 8:00","60.04016597","0","61.11111111","0","999.9","0.252196946","318.6241436","2.482209103","0.000252197","0.318624144","0.26471875","0.9297932","5.070615615","0.4999","0.6742","0.880267902","0.29172143","0.862954182","0.745319698","110.0049155","","48.89380437","1"
"6/26/18 9:00","47.84466735","0","113.8888889","0","999.3","0.252133063","318.5976639","2.51799132","0.000252133","0.318597664","0.268514303","0.918794634","4.944314936","0.4999","0.6742","0.850228363","0.276568257","0.854833009","0.73729373","165.6728856","","51.78399671","1"
"6/26/18 10:00","35.63384159","0","130.5555556","0","999.6","0.252069179","318.5711842","2.553773536","0.000252069","0.318571184","0.272309856","0.907796068","4.818014257","0.4999","0.6742","0.820188825","0.261415085","0.846711835","0.729267761","217.0083553","","86.45279973","1"
"6/26/18 11:00","23.85312278","0","113.8888889","0","999.1","0.252005296","318.5447045","2.589555753","0.000252005","0.318544704","0.276105409","0.896797502","4.691713578","0.4999","0.6742","0.790149286","0.246261912","0.838590662","0.721241793","259.5672077","","145.6783189","1"
"6/26/18 12:00","14.14303722","0","200","0","998.8","0.251941413","318.5182248","2.625337969","0.000251941","0.318518225","0.279900962","0.885798936","4.565412899","0.4999","0.6742","0.760109747","0.23110874","0.830469488","0.713215824","288.3033835","","88.30338348","1"
"6/26/18 13:00","13.01484903","0","166.6666667","0","998.6","0.251877529","318.4917451","2.661120186","0.000251878","0.318491745","0.283696516","0.87480037","4.43911222","0.4999","0.6742","0.730070209","0.215955567","0.822348315","0.705189856","298.4129056","","131.7462389","1"
"6/26/18 14:00","21.85372287","0","127.7777778","0","997.9","0.251813646","318.4652654","2.696902402","0.000251814","0.318465265","0.287492069","0.863801804","4.312811541","0.4999","0.6742","0.70003067","0.200802395","0.814227142","0.697163888","287.4972252","","159.7194474","1"
"6/26/18 15:00","33.45603591","0","63.88888889","0","997.8","0.251749762","318.4387857","2.732684619","0.00025175","0.318438786","0.291287622","0.852803238","4.186510862","0.4999","0.6742","0.669991131","0.185649223","0.806105968","0.689137919","256.609773","","192.7208842","1"
"6/26/18 16:00","45.635709","0","66.66666667","0","997.8","0.251685879","318.412306","2.768466836","0.000251686","0.318412306","0.295083175","0.841804672","4.060210183","0.4999","0.6742","0.639951593","0.17049605","0.797984795","0.681111951","209.3091157","","142.642449","1"
"6/26/18 17:00","57.854876","0","91.66666667","0","997.5","0.251621995","318.3858263","2.804249052","0.000251622","0.318385826","0.298878728","0.830806106","3.933909504","0.4999","0.6742","0.609912054","0.155342878","0.789863621","0.673085982","149.9302611","","58.26359439","1"
"6/26/18 18:00","69.8646867","0","63.88888889","0","997.1","0.251558112","318.3593466","2.840031269","0.000251558","0.318359347","0.302674281","0.819807541","3.807608825","0.4999","0.6742","0.579872515","0.140189705","0.781742448","0.665060014","84.25737073","","20.36848185","1"
"6/26/18 19:00","81.45815917","0","44.44444444","0","997.1","0.251494228","318.3328669","2.875813485","0.000251494","0.318332867","0.306469835","0.808808975","3.681308146","0.4999","0.6742","0.549832977","0.125036533","0.773621274","0.657034045","25.54266359","","18.90178086","1"
"6/27/18 6:00","83.5391","0","13.88888889","0","994.2","0.25079151","318.0415902","3.269417867","0.000250792","0.31804159","0.34822092","0.68782475","2.292000677","0.4999","0.6742","0.219398051","-0.041648364","0.684288366","0.568748392","20.86073366","","6.971844771","1"
"6/27/18 7:00","72.04748003","0","19.44444444","0","995","0.250727627","318.0151105","3.305200084","0.000250728","0.31801511","0.352016473","0.676826184","2.165699998","0.4999","0.6742","0.189358513","-0.056801536","0.676167193","0.560722424","89.72089914","","70.2764547","1"
"6/27/18 8:00","60.09902844","0","25","0","995.3","0.250663744","317.9886308","3.340982301","0.000250664","0.317988631","0.355812026","0.665827618","2.039399319","0.4999","0.6742","0.159318974","-0.071954709","0.668046019","0.552696456","182.0176526","","157.0176526","1"
"6/27/18 9:00","47.90345736","0","33.33333333","0","995.6","0.25059986","317.9621511","3.376764517","0.0002506","0.317962151","0.359607579","0.654829052","1.91309864","0.4999","0.6742","0.129279435","-0.087107881","0.659924846","0.544670487","283.7143663","","250.381033","1"
"6/27/18 10:00","35.69293143","0","41.66666667","0","996.3","0.250535977","317.9356714","3.412546734","0.000250536","0.317935671","0.363403132","0.643830486","1.786797961","0.4999","0.6742","0.099239897","-0.102261053","0.651803672","0.536644519","389.1094917","","347.442825","1"
"6/27/18 11:00","23.91289431","0","100","0","996.1","0.250472093","317.9091917","3.44832895","0.000250472","0.317909192","0.367198686","0.63283192","1.660497282","0.4999","0.6742","0.069200358","-0.117414226","0.643682499","0.52861855","485.5803174","","385.5803174","1"
"6/27/18 12:00","14.19847046","0","258.3333333","0","995.9","0.25040821","317.882712","3.484111167","0.000250408","0.317882712","0.370994239","0.621833354","1.534196603","0.4999","0.6742","0.037172556","-0.140673156","0.59490409","0.48797359","578.860843","","320.5275097","1"
"6/27/18 14:00","21.83798018","0","488.8888889","0","995.5","0.250280443","317.8297526","3.5556756","0.00025028","0.317829753","0.378585345","0.599836222","1.281595245","0.4999","0.6742","0.028296844","-0.151595777","0.694414235","0.569635154","505.0040664","","16.11517751","1"
"6/27/18 15:00","33.43192217","0","411.1111111","0","995.1","0.250216559","317.8032729","3.587022707","0.000250217","0.317803273","0.383914201","0.590062418","1.173960739","0.4999","0.6742","0.047034916","-0.130128544","0.68198234","0.548539295","438.6193434","","27.50823232","0.9"
"6/27/18 16:00","45.6098852","0","550","0","995","0.250152672","317.7767932","3.592792906","0.000250153","0.317776793","0.398085482","0.587351711","1.173972508","0.4999","0.6742","0.059928977","-0.119392441","0.171183628","0.104804005","563.7502881","","13.75028808","1"
"6/27/18 17:00","57.8300794","0","283.3333333","0","995.4","0.250088785","317.7503134","3.598563104","0.000250089","0.317750313","0.412256764","0.584641004","1.173984278","0.4999","0.6742","0.123621381","-0.060243679","0.682952736","0.529204981","212.1223738","","71.21095952","1"
"6/27/18 18:00","69.84262998","0","177.7777778","0","995.6","0.250024898","317.7238337","3.604333303","0.000250025","0.317723834","0.426428046","0.581930297","1.173996047","0.4999","0.6742","0.254480157","0.038354682","0.889582219","0.710422062","66.75700514","","111.0207726","0.9"
"6/27/18 19:00","81.44035123","0","27.77777778","0","995.6","0.249961011","317.697354","3.610103501","0.000249961","0.317697354","0.440599328","0.57921959","1.174007816","0.4999","0.6742","0.726757527","0.440598832","1.18892275","0.969173832","2.013059895","","25.76471788","0.9"
"6/28/18 6:00","83.6016445","0","13.88888889","0","992.8","0.249258255","317.4060771","3.673575686","0.000249258","0.317406077","0.596483427","0.549401815","1.174137277","0.4999","0.6742","0.52113077","0.370423399","0.93917159","0.767508207","9.540098907","","4.348789981","1"
"6/28/18 7:00","72.1095644","0","22.22222222","0","991.7","0.249194368","317.3795974","3.679345884","0.000249194","0.317379597","0.610654709","0.546691108","1.174149046","0.4999","0.6742","0.502437428","0.364043815","0.916466939","0.749174969","42.83529881","","20.61307658","1"
"6/28/18 8:00","60.16061944","0","16.66666667","0","993.5","0.249130481","317.3531177","3.685116083","0.00024913","0.317353118","0.624825991","0.543980401","1.174160816","0.4999","0.6742","0.483744087","0.35766423","0.893762288","0.73084173","103.0305534","","86.36388678","1"
"6/28/18 9:00","47.96483352","0","25","0","994.1","0.249066594","317.326638","3.690886282","0.000249067","0.317326638","0.638997272","0.541269695","1.174172585","0.4999","0.6742","0.465050745","0.351284645","0.871057637","0.712508491","192.0515781","","167.0515781","1"
"6/28/18 10:00","35.75474333","0","47.22222222","0","993.4","0.249002707","317.3001582","3.69665648","0.000249003","0.317300158","0.653168554","0.538558988","1.174184354","0.4999","0.6742","0.446357404","0.34490506","0.848352986","0.694175253","299.4963012","","252.274079","1"
"6/28/18 11:00","23.97610714","0","127.7777778","0","993","0.24893882","317.2736785","3.702426679","0.000248939","0.317273679","0.667339836","0.535848281","1.174196123","0.4999","0.6742","0.427664062","0.338525475","0.825648335","0.675842014","400.6036642","","272.8258865","1"
"6/28/18 12:00","14.25945808","0","152.7777778","0","992.8","0.248874933","317.2471988","3.708196877","0.000248875","0.317247199","0.681511118","0.533137574","1.174207892","0.4999","0.6742","0.090632881","-0.074819043","0.898188613","0.743848695","414.1126104","","261.3348326","1"
"6/28/18 13:00","13.05102398","0","169.4444444","0","992.6","0.248811046","317.2207191","3.713967076","0.000248811","0.317220719","0.695682399","0.530426867","1.174219662","0.4999","0.6742","0.355833021","0.251756827","0.806530773","0.668747078","464.4808167","","295.0363722","1"
"6/28/18 14:00","21.82705742","0","244.4444444","0","992.4","0.248747159","317.1942394","3.719737275","0.000248747","0.317194239","0.709853681","0.52771616","1.174231431","0.4999","0.6742","0.403649724","0.30812523","0.817272767","0.67331083","411.8077653","","167.3633209","1"
"6/28/18 15:00","33.41175494","0","116.6666667","0","992.3","0.248683272","317.1677597","3.725507473","0.000248683","0.31716776","0.724024963","0.525005453","1.1742432","0.4999","0.6742","0.306199051","0.180721817","0.649431176","0.521084315","410.6745286","","294.0078619","1"
"6/28/18 16:00","45.58778273","0","247.2222222","0","992","0.248619385","317.1412799","3.731277672","0.000248619","0.31714128","0.738196245","0.522294747","1.174254969","0.4999","0.6742","0.480678575","0.379025249","0.787733252","0.631558581","242.2058339","","5.016388328","1"
"6/28/18 17:00","57.80907738","0","250","0","991.9","0.248555498","317.1148002","3.73704787","0.000248555","0.3171148","0.752367526","0.51958404","1.174266738","0.4999","0.6742","0.464536545","0.360402679","0.760490118","0.608932059","152.8621418","","97.13785818","1"
"6/28/18 18:00","69.82461372","0","183.3333333","0","991.7","0.248491611","317.0883205","3.742818069","0.000248492","0.31708832","0.766538808","0.516873333","1.174278508","0.4999","0.6742","0.448394515","0.341780109","0.733246984","0.586305538","77.27236336","","106.06097","1"
"6/28/18 19:00","81.4269538","0","83.33333333","0","992.1","0.248427724","317.0618408","3.748588267","0.000248428","0.317061841","0.78071009","0.514162626","1.174290277","0.4999","0.6742","0.432252485","0.323157539","0.70600385","0.563679016","24.00641606","","59.32691728","1"
"6/29/18 6:00","83.66761411","0","16.66666667","0","993.4","0.247724967","316.7705639","3.812060452","0.000247725","0.316770564","0.936594189","0.484344851","1.174419738","0.4999","0.6742","0.254690156","0.118309269","0.406329373","0.314787276","24.29485257","","7.628185901","1"
"6/29/18 7:00","72.17461717","0","44.44444444","0","994.3","0.247661081","316.7440842","3.81783065","0.000247661","0.316744084","0.950765471","0.481634144","1.174431507","0.4999","0.6742","0.238548126","0.0996867","0.379086239","0.292160754","99.35738355","","54.91293911","1"
"6/29/18 8:00","60.22486201","0","172.2222222","0","994.7","0.247597194","316.7176044","3.823600849","0.000247597","0.316717604","0.964936753","0.478923437","1.174443276","0.4999","0.6742","0.222406096","0.08106413","0.351843104","0.269534232","221.1898849","","48.96766271","1"
"6/29/18 9:00","48.02872036","0","250","0","994.9","0.247533307","316.6911247","3.829371048","0.000247533","0.316691125","0.979108035","0.47621273","1.174455046","0.4999","0.6742","0.206264066","0.06244156","0.32459997","0.246907711","367.3879832","","117.3879832","1"
"6/29/18 10:00","35.81920419","0","280.5555556","0","994.9","0.24746942","316.664645","3.835141246","0.000247469","0.316664645","0.993279316","0.473502023","1.174466815","0.4999","0.6742","0.190122036","0.04381899","0.297356836","0.224281189","511.0069211","","230.4513656","1"
"6/29/18 11:00","24.04268977","0","480.5555556","0","995.3","0.247405533","316.6381653","3.840911445","0.000247406","0.316638165","1.007450598","0.470791317","1.174478584","0.4999","0.6742","0.241515014","0.11023898","0.215222959","0.160575643","651.1275713","","170.5720158","1"
"6/29/18 12:00","14.32592657","0","416.6666667","0","995.4","0.247341646","316.6116856","3.846681643","0.000247342","0.316611686","1.02162188","0.46808061","1.174490353","0.4999","0.6742","0.136282073","-0.018602059","0.411045368","0.332647771","612.2637704","","195.5971037","1"
